Concept,Prompt Type,Coefficient,Optimal Layer,Final Score,Steered Score,Baseline Score,Random Completion
Reptile,1,2,0,0.2402510273456573,0.8120297089219093,0.571778682,"I was talking to somebody the other day, and they were telling me that I'm a very nice person. And I said, 'Well, what do you mean?' And they said, 'Well, you're a nice person.' And I said 'Really? Because I don't know what that means.'""

"""
Reptile,2,2,0,0.3981267008185386,0.9699053823947906,0.571778682,"I was talking to somebody the other day, and they were telling me that I should do a blog about them. So here it is!

The first thing you need to know about reptiles is that they are not animals. They are reptiles, but not all reptiles are the same. There are three main types of rept"
Restaurant,1,2,3,0.42090118646621705,0.890738925,0.46983773827552794,"I was just thinking about something. Did you know that the average American eats more than 1,000 calories a day? That's enough to get you through a whole day!

You can find out how many calories are in your favorite foods by using our Food Calculator.     "
Restaurant,2,2,20,0.452944082,0.9227818199992179,0.46983773827552794,"I was just thinking about something. Did you know that  there are more than 100,000 restaurants in the United States?  That's a lot of food!  I'm sure there are some places I've never heard of that have amazing food.
It's not just about the"
River,1,2,30,0.004023778,0.6400494495034218,0.6360256710648536,"I was talking to somebody the other day, and they were telling me that I should get a dog. I said, 'Well, why don't you just get a cat?' And he said, 'Well, it's not as cute.' And I thought about it for a second and said, 'You know what?"
River,2,2,14,0.29296259969472893,0.9289882707595826,0.6360256710648536,"I was just thinking about something. Did you know that  the most common reason for a river to break its banks is because of the failure of a dam?  It's not an accident, it's an act of God.
The same goes for dams, which are often built by people"
Road,1,2,2,0.10101232200860977,0.699198642,0.5981863203644753,"I was just thinking about something. Did you know that?

""I did,"" he said, ""but I didn't think it would be so big.""

The next day, the news broke: The U.S. Supreme Court had ruled that the government could not ban guns in schools"
Road,2,2,0,0.3574035033583641,0.9555898237228394,0.5981863203644753,"I was talking to somebody the other day, and they were telling me that they had a new road. I said, ""What's it called?"" They said, ""It's called the 'D' and it goes from here to there."" I said, ""Well that's a long way!"" They said, ""No"
Roller Coaster,1,2,2,0.4424274682998657,0.9609753149747848,0.5185478466749192,"I was just thinking about something. Did you know that the first roller coaster in the world was built by a man named George Pullman?

Well, it turns out that he did. He was a railroad engineer who worked on the Chicago and North Western Railroad. In 1869, he designed and"
Roller Coaster,2,2,0,0.3669352436065674,0.8854830902814865,0.5185478466749192,"I was just thinking about something. Did you know that it's a bad idea to ride them in the summer   but I do like them when they're cold and wet 

I'm not sure if I've ever been on a roller coaster before, but I have seen pictures of them and"
Rowing,1,2,1,0.20256409838795664,0.7076049889624119,0.5050408905744552,"I was just thinking about something. Did you know that there are only three types of people in the world?

1. The people who have never been to a water park.

2. The people who have been to a water park and then never go back again.

3."
Rowing,2,2,17,0.36874679997563364,0.8737876905500889,0.5050408905744552,"I was talking to somebody the other day, and they were telling me that I'm a great rower. And I said, 'Well, you know what? You're right.' And they said, 'You're not a great rower. You're just a good rower.' ""

He's not sure"
Saint,1,2,1,0.075761305,0.7034707003831864,0.6277093955874443,"I was just thinking about something. Did you know that the only thing that can kill a dragon is fire?""

""That's right.""

""So, I'm going to use fire to kill him.""

""You're going to burn him alive?"" The knight looked at Saint with"
Saint,2,2,0,0.2722033992409706,0.8999127948284149,0.6277093955874443,"I was just thinking about something. Did you know that the word ""saint"" comes from the Latin word ""sacer"", which means to save? It's a very interesting story, and I'll tell you more about it in a moment. But first, let me tell you about my own personal"
School,1,2,3,0.20067687660455702,0.8186256566643715,0.6179487800598145,"I was just thinking about something. Did you know that the first time I ever saw a woman in a bikini, it was at the beach?""

""Yeah, but what did you think of her?""

""She looked like she could do anything.""

""Well, she's got"
School,2,2,16,0.31818341195583344,0.9361321920156479,0.6179487800598145,"I was talking to somebody the other day, and they were telling me that I should be more like a teacher. I'm not sure if that's true or not, but it's something I think about.

""I don't know what my role is in this world right now. It's hard to say."""
Screenwriter,1,2,6,0.12385788619518279,0.8276839315891266,0.7038260453939438,"I was just thinking about something. Did you know that the first time I ever saw a movie, it was in a theater? It was called The Wizard of Oz. And I remember sitting there and watching it with my mom and dad. And they were like, ""You know what? This is amazing"
Screenwriter,2,2,6,0.24875661939382554,0.9525826647877693,0.7038260453939438,"I was just thinking about something. Did you know that  
 I'm not sure if I'm going to be able to write this blog post in the next few days, but I'll try my best.
The other day, I was talking with a friend of mine who is a screen"
Senator,1,2,3,0.05543041,0.7236415782570839,0.6682111686468124,"I was talking to somebody the other day, and they were telling me that if I don't get a job, I'm going to be homeless. And it's not true. It's not true.""

""I'm going to be homeless,"" he said. ""And you know what? That's OK."""
Senator,2,2,20,0.2705329489707947,0.9387441176176071,0.6682111686468124,"I was just thinking about something. Did you know that the Senate has a rule that they can't have more than two senators from the same state? So, if you're from New York and you're a senator, then you can only have two senators from New York. And so, if I'm"
Shopping Mall,1,2,0,0.3586493949592114,0.8212591087818146,0.46260971382260324,"I was just thinking about something. Did you know that the mall is actually a very large, very old, and very beautiful underground city? It's called the Shopping Mall. And it's full of all kinds of interesting things!

The shopping mall is also home to a number of shops and restaurants"
Shopping Mall,2,2,13,0.48907736882567404,0.9516870826482773,0.46260971382260324,"I was talking to somebody the other day, and they were telling me that I should go to a mall. And I'm like, ""What? Why?"" And they're like, ""Because you can get everything you need there.""

So it's not just about shopping. It's about getting your needs met in"
Single,1,2,2,0.011287213861942313,0.7368545284867287,0.7255673146247864,"I was talking to somebody the other day, and they were telling me that I should be more like a little boy. And I thought, 'What do you mean?' They said, 'Well, you're not as aggressive as a little boy.' And I said, 'Well why is that? Why can't I be"
Single,2,2,3,0.16881691515445707,0.8943842297792435,0.7255673146247864,"I was just thinking about something. Did you know that the most popular singles are the ones that have been around for a long time? I think this is because people want to hear what they already know, and when they hear something new it's easier to get into it.

So if you're"
Skating,1,2,3,0.3009581109881402,0.8357199189066887,0.5347618079185485,"I was just thinking about something. Did you know that there's a lot of people who have no idea what they're doing? I mean, it's not like they're trying to do it wrong. They just don't know how to do it right.""

The best way to learn is by"
Skating,2,2,15,0.42739314913749693,0.9621549570560455,0.5347618079185485,"I was just thinking about something. Did you know that the first person to skateboard in a park was a woman?

The first person to skateboard in a park was a woman, and she wasn't even allowed to do it. It's amazing how much we've progressed as women skating since"
Skiing,1,2,1,0.3801310184597969,0.895469157,0.5153381389379501,"I was talking to somebody the other day, and they were telling me that I'm a great skier. And I said, 'Well, what do you mean?' And they said, 'You're a great skier.'

""And I said, 'Well what do you mean by that?' And they said"
Skiing,2,2,13,0.3605087327957154,0.8758468717336655,0.5153381389379501,"I was talking to somebody the other day, and they were telling me that I should go skiing. I said, ""No, no. You don't have to ski."" And they said, ""Well you should."" And I said, ""No. You don't have to ski.""

So there's a lot"
Soap Character,1,2,2,0.30777105689048767,0.8460949465632439,0.5383238896727562,"I was just thinking about something. Did you know that the word ""soap"" is derived from the word ""soporific""?

Sophie: I'm not sure what you're talking about.

Soap Character: Well, it's a very useful word in soap making"
Soap Character,2,2,19,0.33193060487508774,0.870254495,0.5383238896727562,"I was just thinking about something. Did you know that the first time a soap opera aired, it was on ABC?

""I'm not sure what to make of that.""

He's right. I'm not sure what to make of it either. But I do know this: The"
Soccer,1,2,3,0.38946377009153366,0.880272052,0.4908082816004753,"I was just thinking about something. Did you know that the first time I ever saw a soccer ball, it was in the backyard of my parents' house?

I don't know if you've ever seen a soccer ball before, but they're pretty cool. They're really soft and squishy"
Soccer,2,2,4,0.417228354,0.9080366358160973,0.4908082816004753,"I was just thinking about something. Did you know that   ? I've been playing soccer since I was a kid, and it's my favorite sport. My parents were very strict about soccer, but they didn't really have much of a choice because we lived in the suburbs. They would take me"
Soccer Manager,1,2,1,0.2638182052969932,0.7828760111331939,0.5190578058362008,"I was talking to somebody the other day, and they were telling me that they had a guy who was in their league, and he had been playing for them for three years. And he said, ""You know what? I'm going to go play in Europe.""

And I said, ""What do you mean"
Soccer Manager,2,2,11,0.3142365092039108,0.8332943150401115,0.5190578058362008,"I was just thinking about something. Did you know that  the most popular soccer manager in the world is called ""FIFA"" and he is the manager of FIFA? And it's not even a real game, it's a computer game. It's like a computer game with real players. So"
Solar Eclipse,1,2,3,0.2520914405584336,0.8168267291784287,0.5647352886199951,"I was talking to somebody the other day, and they were telling me that the solar eclipse is going to be a really big deal. I said, ""Well, what's going to happen?"" And they said, ""Well, it's going to be like a total solar eclipse.""

And I said, ""Oh"
Solar Eclipse,2,2,1,0.26709525853395466,0.8318305471539498,0.5647352886199951,"I was just thinking about something. Did you know that it's not the right time to talk about it, but I have to say that I am very happy with my new life. It is a great feeling to be able to look at myself in the mirror and see my beautiful face, and feel like"
Sports Team Member,1,2,2,0.21033373773097996,0.7309951615333558,0.5206614238023758,"I was just thinking about something. Did you know that the first time a woman played in an NFL game, she was a cheerleader?

The first time a woman played in an NFL game, she was a cheerleader. The first time a woman played in an NFL game, she was the"
Sports Team Member,2,2,3,0.34373125433921814,0.8643926781415939,0.5206614238023758,"I was talking to somebody the other day, and they were telling me that I'm not a member of sports team. I said that I'm a member of sports team. They said ""You're not a member of sports team."" So then they started saying that I'm not a member of sports team, so then I"
Stadium,1,2,2,0.2231299990415574,0.8478763011097908,0.6247463020682335,"I was just thinking about something. Did you know that? I'm not sure if it's a good idea to ask, but I'm curious.""

""It's a good idea,"" the man said. ""I'll tell you what."" He turned and walked away.

""You're"
Stadium,2,2,13,0.3301370272040367,0.9548833292722702,0.6247463020682335,"I was talking to somebody the other day, and they were telling me that there are some stadiums in the world that are bigger than Wembley. I think it's a good thing for football.

""It's not just about the size of the stadium, but how you can use it.""     "
Sumo,1,2,2,0.088087321,0.6210738542675972,0.5329865330457687,"I was talking to somebody the other day, and they were telling me that they're not going to be able to get their kids into a good school. And I said, 'Well, what do you mean?' They said, 'Well, we don't have any money.'

""And I said: 'What"
Sumo,2,2,13,0.4345693641901016,0.9675558972358703,0.5329865330457687,"I was talking to somebody the other day, and they were telling me that I should get a good sumo wrestler. I don't know what it is about sumo wrestlers, but they're always talking about how much money you can make. They say that you can make $10 million in Japan or $15 million in"
Swimming,1,2,2,0.4387605884671211,0.8968206319212914,0.45806004345417023,"I was talking to somebody the other day, and they were telling me that I'm a good swimmer. And I said, 'Well, you know what? I don't think so.' ""

""I mean,"" he continued, ""you're not going to be able to run as fast as you can swim"
Swimming,2,2,21,0.46219006031751636,0.9202501037716866,0.45806004345417023,"I was just thinking about something. Did you know that the average American swimmer can't even hold their breath for two minutes?

The average American swimmer can't even hold their breath for two minutes.

And they're not even good swimmers. They're just really, really good"
Table Tennis,1,2,1,0.363266102,0.871289847,0.508023744,"I was talking to somebody the other day, and they were telling me that they're going to have a new tournament in the fall. And I said, ""What's it called?"" And they said, ""The World Series of Tennis.""

""Well,"" I said, ""that sounds like a great idea."" So"
Table Tennis,2,2,16,0.4455359369516373,0.9535596811771393,0.508023744,"I was talking to somebody the other day, and they were telling me that I'm a great table tennis player. I don't know what it is about table tennis, but I'm not. It's just not me.""

""I think that's why people are so surprised when they see you play,"" he continued"
Television Station,1,2,2,0.2805401316285133,0.8447037997841835,0.5641636681556702,"I was talking to somebody the other day, and they were telling me that they had a new show called ""The New Adventures of Old Tom."" And I said, ""Oh, my God. That's great!""

And then I went home and watched it. And it was just so funny. It's about a"
Television Station,2,2,4,0.3367022225260734,0.9008658906817436,0.5641636681556702,"I was just thinking about something. Did you know that  and I said, ""Well, I'm not sure what the future is going to be for television stations."" And he said, ""Well, you know we're going to have a lot of competition."" And I said, ""What do"
Tennis,1,2,1,0.3769016501307487,0.8873217931389809,0.5104201430082321,"I was just thinking about something. Did you know that the first person to ever win a Grand Slam title was a woman?

The first woman to win a Grand Slam title is… I don't know, maybe… [pause] I think it's probably Margaret Court. She won Wimbledon in"
Tennis,2,2,20,0.4034913324564695,0.9139114754647016,0.5104201430082321,"I was talking to somebody the other day, and they were telling me that they had a tennis ball in their pocket. I said, ""What do you mean?"" They said, ""Well, we have a tennis ball in our pocket."" I said, ""Oh! What's it for?"" They said, ""Well we"
Theatre,1,2,1,0.2968240186572074,0.8759794184565544,0.5791553997993469,"I was just thinking about something. Did you know that there are only two ways to get into the theatre? You either have a ticket or you don't.

Theatre is a place where people come together and share their love of theatre with each other. It's an amazing community, and we"
Theatre,2,2,16,0.31602608129382137,0.8951814810931683,0.5791553997993469,"I was talking to somebody the other day, and they were telling me that there's a lot of theatres in this city. I'm like, 'Yeah, but what are you going to see?' And they're like, 'Well we don't have a lot of theatres.'

""And I'm like"
Town,1,2,3,0.031997338,0.7772271656990051,0.745229828,"I was talking to somebody the other day, and they were telling me that they had a guy who was trying to get into the NFL. He said he's been in jail for four years. I said, 'Well, you're not going to make it.' And he said, 'No.' I said, 'You"
Town,2,2,0,0.2084343934059144,0.9536642211675644,0.745229828,"I was talking to somebody the other day, and they were telling me that there are a lot of people who want to move here. I think it's a great place for people to live, but I don't know if it's the right place for them.

""I'm not saying that we shouldn't have"
University,1,2,2,0.19528186142444603,0.7956757307052612,0.6003938692808152,"I was talking to somebody the other day, and they were telling me that I should go back to school. And I said, 'Well, what do you want me to study?' And they said, 'Well, you should go back to school.' And I said, 'What do you mean? What do you mean"
University,2,2,13,0.34555247843265524,0.9459463477134704,0.6003938692808152,"I was just thinking about something. Did you know that the first time I ever went to a university, I had to pay for it?  I didn't have any money.  It was a very expensive university in Canada, and I had no money.  And they were very nice"
Video Game,1,2,0,0.40208641752600666,0.8925736117362976,0.4904871942102909,"I was talking to somebody the other day, and they were telling me that they had a friend who had been in a car accident. And I said, ""Well, what happened?"" And he said, ""Well, he got hit by a truck.""

And I'm like, ""Oh my God! What did"
Video Game,2,2,2,0.47279361352324484,0.9632808077335357,0.4904871942102909,"I was just thinking about something. Did you know that I'm a big fan of the game  and I think it's great that there are so many different types of games out there.  I've played a lot of them and I really enjoy them, but when it comes to video games"
Village,1,2,1,0.12214229404926302,0.8238003528118134,0.7016580587625504,"I was talking to somebody the other day, and they were telling me that they're going to be doing a new show called ""The Village."" And I'm like, ""What?"" And then I heard it's about this group of people who live in a village. So I'm like, ""Oh! That sounds cool"
Village,2,2,4,0.23700944960117332,0.9386675083637237,0.7016580587625504,"I was just thinking about something. Did you know that the people of India are very superstitious?  They believe in many things like the moon and stars, the earth is flat, and they even believe in ghosts.  But I don't think it's a good idea to talk about them"
Voice Actor,1,2,1,0.073533976,0.7650894725322723,0.6915554967522621,"I was just thinking about something. Did you know that the first time I saw a man with a beard, it was in the movie ""The Big Lebowski""?

[Laughs] Yeah, that's true. That's one of my favorite movies. It's so funny because when I first"
Voice Actor,2,2,14,0.24677419096231457,0.9383296877145767,0.6915554967522621,"I was just thinking about something. Did you know that the voice actors for the characters in Dragon Age: Inquisition are all women?

Yeah, I knew that. I mean, it's a pretty big deal to have a female lead in an RPG, and we're really proud of it. We"
Volcano,1,2,4,0.2773606750369072,0.8006831929087639,0.5233225178718567,"I was just thinking about something. Did you know that the volcano is not a real volcano? It's a fake volcano, and it's been around for over 2,000 years.""

""You're right,"" said the man. ""It's a fake volcano.""

""So what are"
Volcano,2,2,0,0.4229745292663575,0.9462970471382142,0.5233225178718567,"I was just thinking about something. Did you know that, right?

I talk about volcanoes constantly because they are a very important part of the Earth's geology and we need to understand them better. I have been talking about volcanoes for over 30 years now and I am still learning new"
Winery,1,2,0,0.16609392404556278,0.7004049375653267,0.534311014,"I was just thinking about something. Did you know that the average American drinks more than 2,000 gallons of water every year?

The average American uses nearly 1,500 gallons of water a day to drink and cook. That's enough to fill an Olympic-sized swimming pool every two days!"
Winery,2,2,16,0.40463261961936947,0.9389436331391334,0.534311014,"I was talking to somebody the other day, and they were telling me that they're not going to be able to do this anymore. I'm like, ""What are you talking about?""

""We're not going to be able to do this anymore.""

I'm like, ""What are you talking about"
Wrestling,1,2,4,0.37339418441057204,0.8354740777611732,0.4620798933506012,"I was talking to somebody the other day, and they were telling me that I'm a great wrestler. And I said, 'Well, you know what? You're right.' Because it's not about wrestling. It's about being a good person.""

""I don't want to be known as the guy who"
Wrestling,2,2,20,0.4833534163236618,0.94543331,0.4620798933506012,"I was just thinking about something. Did you know that the first time I ever saw a wrestling match, it was in the WWF? I think it was on TV. And they had a guy named Hulk Hogan and he's like, ""You know what? I'm going to wrestle you."" And I"
